player_name,player_key,datasets,draft_year_min,draft_year_max,source_row_count,match_method,nba_person_id,nba_full_name,nba_is_active,headshot_url,local_file,download_status,http_status,content_type
Draymond Green,draymond green,historical,2012,2012,1,exact_full_name,203110.0,Draymond Green,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203110.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\draymond_green__203110.png,downloaded,200.0,image/png
Evan Fournier,evan fournier,historical,2012,2012,1,exact_full_name,203095.0,Evan Fournier,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203095.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\evan_fournier__203095.png,downloaded,200.0,image/png
Fab Melo,fab melo,historical,2012,2012,2,exact_full_name,203097.0,Fab Melo,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203097.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\fab_melo__203097.png,downloaded,200.0,image/png
Festus Ezeli,festus ezeli,historical,2012,2012,2,exact_full_name,203105.0,Festus Ezeli,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203105.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\festus_ezeli__203105.png,downloaded,200.0,image/png
Furkan Aldemir,furkan aldemir,historical,2012,2012,1,exact_full_name,203128.0,Furkan Aldemir,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203128.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\furkan_aldemir__203128.png,downloaded,200.0,image/png
Harrison Barnes,harrison barnes,historical,2012,2012,2,exact_full_name,203084.0,Harrison Barnes,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203084.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\harrison_barnes__203084.png,downloaded,200.0,image/png
Jared Cunningham,jared cunningham,historical,2012,2012,1,exact_full_name,203099.0,Jared Cunningham,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203099.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jared_cunningham__203099.png,downloaded,200.0,image/png
Jared Sullinger,jared sullinger,historical,2012,2012,2,exact_full_name,203096.0,Jared Sullinger,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203096.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jared_sullinger__203096.png,downloaded,200.0,image/png
Jeffery Taylor,jeffery taylor,historical,2012,2012,1,exact_full_name,203106.0,Jeffery Taylor,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203106.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jeffery_taylor__203106.png,downloaded,200.0,image/png
Jeremy Lamb,jeremy lamb,historical,2012,2012,2,exact_full_name,203087.0,Jeremy Lamb,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203087.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jeremy_lamb__203087.png,downloaded,200.0,image/png
John Henson,john henson,historical,2012,2012,2,exact_full_name,203089.0,John Henson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203089.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\john_henson__203089.png,downloaded,200.0,image/png
John Jenkins,john jenkins,historical,2012,2012,1,exact_full_name,203098.0,John Jenkins,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203098.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\john_jenkins__203098.png,downloaded,200.0,image/png
Justin Hamilton,justin hamilton,historical,2012,2012,1,exact_full_name,203120.0,Justin Hamilton,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203120.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\justin_hamilton__203120.png,downloaded,200.0,image/png
Kendall Marshall,kendall marshall,historical,2012,2012,1,exact_full_name,203088.0,Kendall Marshall,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203088.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\kendall_marshall__203088.png,downloaded,200.0,image/png
Kevin Murphy,kevin murphy,historical,2012,2012,1,exact_full_name,203122.0,Kevin Murphy,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203122.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\kevin_murphy__203122.png,downloaded,200.0,image/png
Khris Middleton,khris middleton,historical,2012,2012,1,exact_full_name,203114.0,Khris Middleton,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203114.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\khris_middleton__203114.png,downloaded,200.0,image/png
Kim English,kim english,historical,2012,2012,1,exact_full_name,203119.0,Kim English,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203119.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\kim_english__203119.png,downloaded,200.0,image/png
Kris Joseph,kris joseph,historical,2012,2012,1,exact_full_name,203126.0,Kris Joseph,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203126.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\kris_joseph__203126.png,downloaded,200.0,image/png
Marquis Teague,marquis teague,historical,2012,2012,2,exact_full_name,203104.0,Marquis Teague,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203104.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\marquis_teague__203104.png,downloaded,200.0,image/png
Meyers Leonard,meyers leonard,historical,2012,2012,2,exact_full_name,203086.0,Meyers Leonard,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203086.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\meyers_leonard__203086.png,downloaded,200.0,image/png
Michael Kidd-Gilchrist,michael kidd gilchrist,historical,2012,2012,1,exact_full_name,203077.0,Michael Kidd-Gilchrist,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203077.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\michael_kidd_gilchrist__203077.png,downloaded,200.0,image/png
Mike Scott,mike scott,historical,2012,2012,1,exact_full_name,203118.0,Mike Scott,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203118.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\mike_scott__203118.png,downloaded,200.0,image/png
Miles Plumlee,miles plumlee,historical,2012,2012,1,exact_full_name,203101.0,Miles Plumlee,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203101.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\miles_plumlee__203101.png,downloaded,200.0,image/png
Perry Jones III,perry jones,historical,2012,2012,2,exact_full_name,203103.0,Perry Jones III,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203103.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\perry_jones_iii__203103.png,downloaded,200.0,image/png
Quincy Acy,quincy acy,historical,2012,2012,1,exact_full_name,203112.0,Quincy Acy,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203112.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\quincy_acy__203112.png,downloaded,200.0,image/png
Quincy Miller,quincy miller,historical,2012,2012,2,exact_full_name,203113.0,Quincy Miller,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203113.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\quincy_miller__203113.png,downloaded,200.0,image/png
Robert Sacre,robert sacre,historical,2012,2012,1,exact_full_name,203135.0,Robert Sacre,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203135.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\robert_sacre__203135.png,downloaded,200.0,image/png
Royce White,royce white,historical,2012,2012,1,exact_full_name,203091.0,Royce White,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203091.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\royce_white__203091.png,downloaded,200.0,image/png
Terrence Jones,terrence jones,historical,2012,2012,2,exact_full_name,203093.0,Terrence Jones,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203093.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\terrence_jones__203093.png,downloaded,200.0,image/png
Terrence Ross,terrence ross,historical,2012,2012,1,exact_full_name,203082.0,Terrence Ross,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203082.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\terrence_ross__203082.png,downloaded,200.0,image/png
Thomas Robinson,thomas robinson,historical,2012,2012,1,exact_full_name,203080.0,Thomas Robinson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203080.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\thomas_robinson__203080.png,downloaded,200.0,image/png
Tomas Satoransky,tomas satoransky,historical,2012,2012,1,exact_full_name,203107.0,Tomas Satoransky,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203107.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\tomas_satoransky__203107.png,downloaded,200.0,image/png
Tony Wroten,tony wroten,historical,2012,2012,2,exact_full_name,203100.0,Tony Wroten,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203100.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\tony_wroten__203100.png,downloaded,200.0,image/png
Tornike Shengelia,tornike shengelia,historical,2012,2012,1,exact_full_name,203129.0,Tornike Shengelia,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203129.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\tornike_shengelia__203129.png,downloaded,200.0,image/png
Tyler Zeller,tyler zeller,historical,2012,2012,1,exact_full_name,203092.0,Tyler Zeller,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203092.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\tyler_zeller__203092.png,downloaded,200.0,image/png
Tyshawn Taylor,tyshawn taylor,historical,2012,2012,1,exact_full_name,203116.0,Tyshawn Taylor,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203116.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\tyshawn_taylor__203116.png,downloaded,200.0,image/png
Will Barton,will barton,historical,2012,2012,2,exact_full_name,203115.0,Will Barton,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203115.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\will_barton__203115.png,downloaded,200.0,image/png
Alex Abrines,alex abrines,historical,2013,2013,1,exact_full_name,203518.0,Alex Abrines,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203518.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\alex_abrines__203518.png,downloaded,200.0,image/png
Alex Len,alex len,historical,2013,2013,1,exact_full_name,203458.0,Alex Len,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203458.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\alex_len__203458.png,downloaded,200.0,image/png
Allen Crabbe,allen crabbe,historical,2013,2013,1,exact_full_name,203459.0,Allen Crabbe,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203459.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\allen_crabbe__203459.png,downloaded,200.0,image/png
Anthony Bennett,anthony bennett,historical,2013,2013,1,exact_full_name,203461.0,Anthony Bennett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203461.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\anthony_bennett__203461.png,downloaded,200.0,image/png
Archie Goodwin,archie goodwin,historical,2013,2013,1,exact_full_name,203462.0,Archie Goodwin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203462.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\archie_goodwin__203462.png,downloaded,200.0,image/png
Ben McLemore,ben mclemore,historical,2013,2013,1,exact_full_name,203463.0,Ben McLemore,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203463.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\ben_mclemore__203463.png,downloaded,200.0,image/png
Bojan Dubljevic,bojan dubljevic,historical,2013,2013,1,unmatched,,,,,,unmatched,,
CJ McCollum,cj mccollum,historical,2013,2013,1,exact_full_name,203468.0,CJ McCollum,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203468.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\cj_mccollum__203468.png,downloaded,200.0,image/png
Carrick Felix,carrick felix,historical,2013,2013,1,exact_full_name,203467.0,Carrick Felix,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203467.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\carrick_felix__203467.png,downloaded,200.0,image/png
Cody Zeller,cody zeller,historical,2013,2013,1,exact_full_name,203469.0,Cody Zeller,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203469.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\cody_zeller__203469.png,downloaded,200.0,image/png
Dennis Schröder,dennis schroder,historical,2013,2013,1,exact_full_name,203471.0,Dennis Schröder,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203471.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\dennis_schroder__203471.png,downloaded,200.0,image/png
Deshaun Thomas,deshaun thomas,historical,2013,2013,1,unmatched,,,,,,unmatched,,
Erick Green,erick green,historical,2013,2013,1,exact_full_name,203475.0,Erick Green,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203475.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\erick_green__203475.png,downloaded,200.0,image/png
Erik Murphy,erik murphy,historical,2013,2013,1,exact_full_name,203513.0,Erik Murphy,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203513.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\erik_murphy__203513.png,downloaded,200.0,image/png
Glen Rice,glen rice,historical,2013,2013,1,exact_full_name,779.0,Glen Rice,False,https://cdn.nba.com/headshots/nba/latest/1040x760/779.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\glen_rice__779.png,downloaded,200.0,image/png
Gorgui Dieng,gorgui dieng,historical,2013,2013,1,exact_full_name,203476.0,Gorgui Dieng,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203476.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\gorgui_dieng__203476.png,downloaded,200.0,image/png
Grant Jerrett,grant jerrett,historical,2013,2013,1,exact_full_name,203511.0,Grant Jerrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203511.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\grant_jerrett__203511.png,downloaded,200.0,image/png
Isaiah Canaan,isaiah canaan,historical,2013,2013,1,exact_full_name,203477.0,Isaiah Canaan,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203477.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\isaiah_canaan__203477.png,downloaded,200.0,image/png
Jamaal Franklin,jamaal franklin,historical,2013,2013,1,exact_full_name,203479.0,Jamaal Franklin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203479.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jamaal_franklin__203479.png,downloaded,200.0,image/png
James Ennis III,james ennis,historical,2013,2013,1,exact_full_name,203516.0,James Ennis III,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203516.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\james_ennis_iii__203516.png,downloaded,200.0,image/png
Janis Timma,janis timma,historical,2013,2013,1,unmatched,,,,,,unmatched,,
Jeff Withey,jeff withey,historical,2013,2013,1,exact_full_name,203481.0,Jeff Withey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203481.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\jeff_withey__203481.png,downloaded,200.0,image/png
Kelly Olynyk,kelly olynyk,historical,2013,2013,1,exact_full_name,203482.0,Kelly Olynyk,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203482.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\kelly_olynyk__203482.png,downloaded,200.0,image/png
Livio Jean-Charles,livio jean charles,historical,2013,2013,1,unmatched,,,,,,unmatched,,
Lorenzo Brown,lorenzo brown,historical,2013,2013,1,exact_full_name,203485.0,Lorenzo Brown,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203485.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\lorenzo_brown__203485.png,downloaded,200.0,image/png
Lucas Nogueira,lucas nogueira,historical,2013,2013,1,exact_full_name,203512.0,Lucas Nogueira,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203512.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\lucas_nogueira__203512.png,downloaded,200.0,image/png
Mason Plumlee,mason plumlee,historical,2013,2013,1,exact_full_name,203486.0,Mason Plumlee,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203486.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\mason_plumlee__203486.png,downloaded,200.0,image/png
Mike Muscala,mike muscala,historical,2013,2013,1,exact_full_name,203488.0,Mike Muscala,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203488.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\mike_muscala__203488.png,downloaded,200.0,image/png
Nate Wolters,nate wolters,historical,2013,2013,1,exact_full_name,203489.0,Nate Wolters,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203489.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\nate_wolters__203489.png,downloaded,200.0,image/png
Nemanja Nedovic,nemanja nedovic,historical,2013,2013,1,exact_full_name,203517.0,Nemanja Nedovic,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203517.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\nemanja_nedovic__203517.png,downloaded,200.0,image/png
Nerlens Noel,nerlens noel,historical,2013,2013,1,exact_full_name,203457.0,Nerlens Noel,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203457.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\nerlens_noel__203457.png,downloaded,200.0,image/png
Otto Porter Jr.,otto porter,historical,2013,2013,1,exact_full_name,203490.0,Otto Porter Jr.,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203490.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\otto_porter_jr__203490.png,downloaded,200.0,image/png
Peyton Siva,peyton siva,historical,2013,2013,1,exact_full_name,203491.0,Peyton Siva,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203491.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\peyton_siva__203491.png,downloaded,200.0,image/png
Pierre Jackson,pierre jackson,historical,2013,2013,1,exact_full_name,203510.0,Pierre Jackson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203510.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\pierre_jackson__203510.png,downloaded,200.0,image/png
Ray McCallum,ray mccallum,historical,2013,2013,1,exact_full_name,203492.0,Ray McCallum,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203492.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\ray_mccallum__203492.png,downloaded,200.0,image/png
Reggie Bullock Jr.,reggie bullock,historical,2013,2013,1,exact_full_name,203493.0,Reggie Bullock Jr.,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203493.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\reggie_bullock_jr__203493.png,downloaded,200.0,image/png
Rudy Gobert,rudy gobert,historical,2013,2013,1,exact_full_name,203497.0,Rudy Gobert,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203497.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\rudy_gobert__203497.png,downloaded,200.0,image/png
Ryan Kelly,ryan kelly,historical,2013,2013,1,exact_full_name,203527.0,Ryan Kelly,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203527.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\ryan_kelly__203527.png,downloaded,200.0,image/png
Sergey Karasev,sergey karasev,historical,2013,2013,1,exact_full_name,203508.0,Sergey Karasev,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203508.png,C:\Users\jksut\Downloads\Fun Data Testing\rsci_nlp_package_staging\nlp_draft_bias_research\outputs_llm_enhanced\headshot_cache\nba_cdn_latest_1040x760\sergey_karasev__203508.png,downloaded,200.0,image/png
